SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	METHODS	MUTATIONS	SAMPLES	%_SAMPLES_COHORT	QVALUE_COMBINATION	ROLE	CGC_GENE	CGC_CANCER_GENE	DOMAINS	2D_CLUSTERS	3D_CLUSTERS	EXCESS_MIS	EXCESS_NON	EXCESS_SPL	IS_DRIVER	TOTAL_SAMPLES
KMT2D	ENST00000301067	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning	71	38.0	0.3275862068965517	7.504567100958454e-50	LoF	True	False	PF13832:5031:5129			0.6030211311045542	0.9934851458786722	0.9934851458786722	True	116
KMT2D	ENST00000301067	TARGET_WGS_NBL_US	NBL	combination	4	3.0	0.0141509433962264	0.0011749142408753	Act	True	False				0.5356634970418582	0.0	0.0	True	212
KMT2D	ENST00000301067	HARTWIG_WGS_NETNOS_2023	NETNOS	smregions,cbase,mutpanning	5	5.0	0.217391304347826	1.5730089968206216e-10	LoF	True	False	PF00628:1429:1477			0.7502319176051448	0.9685081878969934	0.0	True	23
KMT2D	ENST00000301067	PCAWG_WGS_LYMPH_BNHL	NHL	oncodrivefml,dndscv,smregions,cbase,mutpanning	52	27.0	0.2571428571428571	5.950119245639524e-35	LoF	True	False	PF00628:1379:1428			0.6579998132238896	0.9910347289265344	0.9910347289265344	True	105
KMT2D	ENST00000301067	ICGC_WXS_NPC_ORCA_IN_2019	NPC	mutpanning	18	14.0	0.1320754716981132	1.2354882536708103e-10	LoF	True	False				0.1932208306537402	0.8384349022640373	0.0	True	106
KMT2D	ENST00000301067	CBIOP_WXS_NSCLC_MSKCC_2018	NSCLC	combination	10	9.0	0.12	0.0017791928066561	LoF	True	False				0.0	0.8582014689622891	0.0	True	75
KMT2D	ENST00000301067	HARTWIG_WGS_NSCLC_2023	NSCLC	combination	71	50.0	0.0980392156862745	0.0633897139185995	LoF	True	False				0.1844783230757206	0.6082771478233973	0.6082771478233973	True	510
KMT2D	ENST00000301067	HARTWIG_WGS_OVT_2023	OVT	cbase,mutpanning	15	12.0	0.0689655172413793	3.1384027105011225e-05	LoF	True	False				0.6559903522902552	0.8736677736244262	0.0	True	174
KMT2D	ENST00000301067	CPTAC_WXS_PAAD_2021	PAAD	cbase	10	10.0	0.0714285714285714	3.5408261272096033e-16	LoF	True	False				0.8631501688783406	0.98461191620401	0.0	True	140
KMT2D	ENST00000301067	ICGC_WGS_PAAD_PACA_AU_2019	PAAD	cbase	6	4.0	0.0305343511450381	3.5802566508821445e-06	LoF	True	False				0.3366872191074206	0.9610733871104334	0.9610733871104334	True	131
KMT2D	ENST00000301067	ICGC_WXS_PAAD_PACA_AU_2019	PAAD	combination	6	4.0	0.0298507462686567	0.0009476680703574	LoF	True	False				0.6080958124609882	0.9329831384967544	0.0	True	134
KMT2D	ENST00000301067	HARTWIG_WGS_PANCREAS_2023	PANCREAS	combination	12	12.0	0.0634920634920634	3.490816828394038e-05	Act	True	False				0.88251561249989	0.0	0.0	True	189
KMT2D	ENST00000301067	OTHER_WGS_PBCA_DE_PIA	PAST	oncodrivefml,dndscv,smregions,cbase,mutpanning	26	15.0	0.0341685649202733	2.446768844722799e-30	LoF	True	False	PF13832:5031:5129			0.7645805524425939	0.9787964654569692	0.9787964654569692	True	439
KMT2D	ENST00000301067	OTHER_WGS_PLMESO_MESOMICS_2023	PLMESO	mutpanning	4	3.0	0.0260869565217391	4.510721147381541e-07	Act	True	False				0.834154166645599	0.0	0.9574503636814268	True	115
KMT2D	ENST00000301067	CBIOP_WGS_PRAD_EURUROL_2017	PRAD	oncodrivefml,cbase,mutpanning	4	4.0	0.0615384615384615	9.329300489827392e-21	LoF	True	False				0.8884570289009442	0.9969261072359564	0.0	True	65
KMT2D	ENST00000301067	CBIOP_WXS_PRAD_BROAD	PRAD	combination	2	2.0	0.0178571428571428	0.021674098894225	LoF	True	False				0.0	0.8561499149071863	0.0	True	112
KMT2D	ENST00000301067	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_PRY	PRAD	combination	12	10.0	0.0448430493273542	0.0001659859042176	LoF	True	False				0.66130741610331	0.9304891405622768	0.9304891405622768	True	223
KMT2D	ENST00000301067	ICGC_WGS_PRAD_PRAD_UK_2019	PRAD	mutpanning	5	4.0	0.0373831775700934	2.2917889354658188e-10	LoF	True	False				0.0	0.9819756380936376	0.0	True	107
KMT2D	ENST00000301067	OTHER_WGS_PRAD_CPGEA_2021	PRAD	cbase,mutpanning	23	17.0	0.0817307692307692	1.9154891242695314e-09	LoF	True	False				0.5268259476835149	0.923456438806426	0.0	True	208
KMT2D	ENST00000301067	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_MET	PRAD	cbase,mutpanning	31	27.0	0.081081081081081	1.3232016244728938e-11	LoF	True	False				0.733047328665801	0.9382014037103328	0.0	True	333
KMT2D	ENST00000301067	PCAWG_WGS_PROST_ADENOCA	PRAD	combination	9	9.0	0.0452261306532663	0.0032673652068798	LoF	True	False				0.0201498833175235	0.9174212286090816	0.0	True	199
KMT2D	ENST00000301067	TCGA_WXS_PRAD	PRAD	cbase,mutpanning	31	26.0	0.0526315789473684	7.634916571328544e-15	LoF	True	False				0.5804877752046034	0.9146476428477844	0.0	True	494
KMT2D	ENST00000301067	CBIOP_WXS_PRAD_SU2C_2019	PRAD	oncodriveclustl,cbase,mutpanning	39	33.0	0.0743243243243243	1.741768227472824e-18	LoF	True	False		3603:3603		0.3363172675195658	0.855055463072028	0.855055463072028	True	444
KMT2D	ENST00000301067	TCGA_WXS_PRCC	PRCC	combination	24	21.0	0.0760869565217391	0.0225110697518681	LoF	True	False				0.5048804286100734	0.6940174792008459	0.0	True	276
KMT2D	ENST00000301067	HARTWIG_WGS_PROSTATE_2023	PROSTATE	cbase	36	33.0	0.079326923076923	0.0024802487234238	LoF	True	False				0.3157901629840728	0.8265355079600281	0.0	True	416
KMT2D	ENST00000301067	HARTWIG_WGS_RCC_2023	RCC	combination	4	4.0	0.0300751879699248	0.0376648879950732	Act	True	True				0.3765266926726693	0.0	0.0	True	133
KMT2D	ENST00000301067	HARTWIG_WGS_SACA_2023	SACA	oncodrivefml	3	2.0	0.074074074074074	0.0052510077688677	Act	True	False				0.916723063219195	0.0	0.0	True	27
KMT2D	ENST00000301067	CBIOP_WXS_SCLC_UCOLOGNE_2015	SCLC	cbase,mutpanning	31	21.0	0.1962616822429906	4.763496382280284e-07	LoF	True	False				0.4363384489405229	0.8911596927954629	0.0	True	107
KMT2D	ENST00000301067	HARTWIG_WGS_SCLC_2023	SCLC	combination	14	9.0	0.173076923076923	1.1877230827027432e-06	LoF	True	False				0.3250039212430053	0.8678936728340613	0.0	True	52
KMT2D	ENST00000301067	HARTWIG_WGS_SKCM_2023	SKCM	combination	57	47.0	0.157190635451505	0.0170489217708168	Act	True	False				0.0449013041776606	0.0	0.0	True	299
KMT2D	ENST00000301067	ICGC_WXS_STAD_GACA_CN_2019	STAD	cbase	3	3.0	0.0357142857142857	2.913468754450265e-07	LoF	True	False				0.0	0.9503605437111162	0.0	True	84
KMT2D	ENST00000301067	PCAWG_WGS_STOMACH_ADENOCA	STAD	cbase	3	3.0	0.0441176470588235	3.276029106119935e-05	LoF	True	False				0.0345631259660156	0.9642578722661764	0.0	True	68
KMT2D	ENST00000301067	TCGA_WXS_STAD	STAD	oncodrivefml,cbase	31	26.0	0.0596330275229357	6.2423738070564915e-09	LoF	True	False				0.654359893862636	0.9252321931573592	0.9252321931573592	True	436
KMT2D	ENST00000301067	HARTWIG_WGS_STOMACH_2023	STOMACH	combination	10	5.0	0.1111111111111111	0.0012180579213786	LoF	True	False				0.7508113184621182	0.96298234455176	0.0	True	45
KMT2D	ENST00000301067	CPTAC_WXS_UCEC_2020	UCEC	cbase,mutpanning	19	12.0	0.1188118811881188	9.794597555904496e-05	LoF	True	False				0.327816511357538	0.8741469508708674	0.0	True	101
KMT2D	ENST00000301067	TCGA_WXS_UCEC	UCEC	mutpanning	133	77.0	0.1495145631067961	0.0008278467801648	LoF	True	False				0.0376768955684011	0.6757947131285821	0.6757947131285821	True	515
KMT2D	ENST00000301067	TCGA_WXS_UCS	UCS	combination	6	5.0	0.087719298245614	2.7479652041411948e-05	Act	True	False				0.9110242335977484	0.0	0.0	True	57
KMT5A	ENST00000402868	ICGC_WXS_BRCA_BRCA_KR_2019	BRCA	oncodriveclustl,mutpanning	9	6.0	0.1224489795918367	2.528729994148249e-05	Act	False	False		155:155		0.8557088372734655	0.0	0.0	True	49
KNL1	ENST00000399668	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	BCC	combination	21	19.0	0.25	0.0066820864688107	LoF	True	False				0.0318980960368988	0.7509576971257785	0.0	True	76
KNL1	ENST00000399668	CPTAC_WXS_GBM_2020	GBM	oncodriveclustl	5	4.0	0.0404040404040404	0.0164936215591766	LoF	True	False		100:100		0.4870834868150041	0.9512171546693564	0.0	True	99
KNL1	ENST00000399668	HARTWIG_WGS_HCC_2023	HCC	combination	5	3.0	0.0576923076923076	0.0490727159320513	LoF	True	False				0.7073353294274857	0.9718629892089932	0.9718629892089932	True	52
KNSTRN	ENST00000249776	HARTWIG_WGS_SKCM_2023	SKCM	mutpanning	13	13.0	0.0434782608695652	0.000115405755291	Act	True	False		20:24		0.7088511266512777	0.0	0.0	True	299
KRAS	ENST00000311936	STJUDE_WGS_D_ALL_2018	ALL	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	37	37.0	0.1330935251798561	7.89779915246893e-34	Act	True	False	PF00071:5:164		117,60,12,58,13	0.9998540462769888	0.0	0.0	True	278
KRAS	ENST00000311936	PEDCBIOP_WXS_BALL_PRY	ALL	dndscv	2	2.0	0.0454545454545454	1.6250477049694528e-07	Act	True	False				0.9998386683511036	0.0	0.0	True	44
KRAS	ENST00000311936	PEDCBIOP_WXS_BALL_REL	ALL	combination	2	2.0	0.0952380952380952	0.0001428831241768	Act	True	False				0.9990646707312708	0.0	0.0	True	21
KRAS	ENST00000311936	STJUDE_WGS_D_AML_2018	AML	dndscv,cbase	3	2.0	0.0952380952380952	1.8067464479317306e-13	Act	True	True				0.999300686415718	0.0	0.0	True	21
KRAS	ENST00000311936	OTHER_WXS_AML_PRY_BEAT_2018	AML	dndscv,hotmaps	9	9.0	0.0350194552529182	7.85829593637341e-10	Act	True	True			18,61,13,59	0.99116279849141	0.0	0.0	True	257
KRAS	ENST00000311936	PEDCBIOP_WXS_AML_PRY	AML	combination	3	3.0	0.1071428571428571	0.0002628442489403	Act	True	True				0.9986498817780416	0.0	0.0	True	28
KRAS	ENST00000311936	TARGET_WXS_AML_2020	AML	dndscv,cbase	3	3.0	0.1363636363636363	2.460577450958909e-05	Act	True	True				0.9989936897405608	0.0	0.0	True	22
KRAS	ENST00000311936	TCGA_WXS_AML	AML	dndscv,hotmaps	6	6.0	0.0428571428571428	1.5797635045178615e-10	Act	True	True			59	0.9950560037602366	0.0	0.0	True	140
KRAS	ENST00000311936	HARTWIG_WGS_ANSC_2023	ANSC	combination	3	3.0	0.1428571428571428	0.0021634422028567	Act	True	False		12:12		0.9902146676015188	0.0	0.0	True	21
KRAS	ENST00000311936	HARTWIG_WGS_BLADDER_2023	BLADDER	dndscv	5	4.0	0.16	0.0032485282616477	Act	True	False				0.9942595587525552	0.0	0.0	True	25
KRAS	ENST00000311936	CBIOP_WXS_BLCA_UTUC_IGBMC_2021	BLCA	combination	2	2.0	0.0666666666666666	0.0034654276282343	Act	True	False				0.9909381772096532	0.0	0.0	True	30
KRAS	ENST00000311936	HARTWIG_WGS_BLCA_2023	BLCA	combination	3	3.0	0.0208333333333333	0.0401496578006755	Act	True	False		12:12		0.8699984112518871	0.0	0.0	True	144
KRAS	ENST00000311936	CBIOP_WXS_BLCA_BGI	BLCA	oncodriveclustl,dndscv,mutpanning,hotmaps	8	6.0	0.0759493670886076	3.505277596825092e-12	Act	True	False		12:12	61,12	0.9838481523980512	0.0	0.0	True	79
KRAS	ENST00000311936	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	combination	4	4.0	0.0388349514563106	8.184772261239472e-05	Act	True	False		12:12		0.9503188192109484	0.0	0.0	True	103
KRAS	ENST00000311936	TCGA_WXS_BLCA	BLCA	dndscv,mutpanning,hotmaps	16	16.0	0.0389294403892944	1.1206089664245844e-14	Act	True	False		12:13	12,61,13,59	0.9405494843741462	0.0	0.0	True	411
KRAS	ENST00000311936	HARTWIG_WGS_BRCA_2023	BRCA	dndscv,mutpanning,hotmaps	11	11.0	0.0133171912832929	8.281449072133402e-14	Act	True	False		12:13	12,61,13	0.9454567854772924	0.0	0.0	True	826
KRAS	ENST00000311936	TCGA_WXS_BRCA	BRCA	mutpanning,hotmaps	6	6.0	0.0059464816650148	7.459876392171029e-07	Act	True	False		12:12	12	0.8930055679956713	0.0	0.0	True	1009
KRAS	ENST00000311936	HARTWIG_WGS_CEAD_2023	CEAD	dndscv,mutpanning	4	4.0	0.0888888888888888	5.804423945414206e-08	Act	True	False		12:12		0.9888790023901792	0.0	0.0	True	45
KRAS	ENST00000311936	TCGA_WXS_CESC	CESC	dndscv,mutpanning,hotmaps	16	16.0	0.0555555555555555	1.0678717570491396e-20	Act	True	False			13,14,12	0.978052020460168	0.0	0.0	True	288
KRAS	ENST00000311936	HARTWIG_WGS_CHOL_2023	CHOL	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	22	20.0	0.25	3.8845534398981246e-30	Act	True	False		12:13	61,12,13	0.9986444419692788	0.0	0.0	True	80
KRAS	ENST00000311936	PCAWG_WGS_BILIARY_ADENOCA	CHOL	dndscv	4	4.0	0.1176470588235294	5.645500430680846e-10	Act	True	False				0.9952659671918552	0.0	0.0	True	34
KRAS	ENST00000311936	TCGA_WXS_CHOL	CHOL	combination	3	2.0	0.0555555555555555	0.0053862258515123	Act	True	False				0.9919770450005996	0.0	0.0	True	36
KRAS	ENST00000311936	ICGC_WXS_CHOL_BTCA_JP_2019	CHOL	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	40	38.0	0.1589958158995816	9.551995559430955e-38	Act	True	False		12:13	61,34,58,12,13	0.9963021931061232	0.0	0.0	True	239
KRAS	ENST00000311936	CBIOP_WXS_CLL_BROAD_2013	CLLSLL	oncodriveclustl,dndscv	3	3.0	0.0194805194805194	3.5304179942519457e-06	Act	True	False		13:13		0.9996614045048108	0.0	0.0	True	154
KRAS	ENST00000311936	CBIOP_WXS_CLL_IUOPA_2015	CLLSLL	combination	3	3.0	0.0059288537549407	0.0134940328464667	Act	True	False		12:12		0.9965560462562372	0.0	0.0	True	506
KRAS	ENST00000311936	CPTAC_WXS_COAD_2020	COAD	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	34	34.0	0.3300970873786408	3.7649960989129675e-27	Act	True	True		12:13	61,13,12	0.9990482583056686	0.0	0.0	True	103
KRAS	ENST00000311936	HARTWIG_WGS_COAD_2023	COAD	oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	47	47.0	0.376	1.740468332135291e-32	Act	True	True	PF00071:5:164	12:13	12,13,61	0.9990357828201571	0.0	0.0	True	125
KRAS	ENST00000311936	ICGC_WXS_COADREAD_COCA_CN_CASPOINT_2019	COADREAD	dndscv,cbase,mutpanning,hotmaps	15	15.0	0.3	3.9398405821188334e-28	Act	True	True			61,12,13	0.9990405676263192	0.0	0.0	True	50
KRAS	ENST00000311936	ICGC_WGS_COADREAD_COCA_CN_VARSCAN_2019	COADREAD	dndscv,mutpanning,hotmaps	7	7.0	0.35	1.609256752154775e-08	Act	True	True			13,12	0.9983746191056188	0.0	0.0	True	20
KRAS	ENST00000311936	ICGC_WXS_COADREAD_COCA_CN_VARSCAN_2019	COADREAD	dndscv,cbase,mutpanning,hotmaps	33	32.0	0.3232323232323232	1.132496895194248e-36	Act	True	True	PF00071:5:164		61,13,59,12	0.9962819637400284	0.0	0.0	True	99
KRAS	ENST00000311936	ICGC_WXS_COADREAD_COCA_CN_TORRENT_2019	COADREAD	dndscv,mutpanning,hotmaps	7	7.0	0.2413793103448276	2.190925382372652e-19	Act	True	True		12:12	12,61	0.9965130118296056	0.0	0.0	True	29
KRAS	ENST00000311936	HARTWIG_WGS_COADREAD_2023	COADREAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	240	236.0	0.4469696969696969	2.2514036081107944e-51	Act	True	True	PF00071:5:164	8:15	34,13,60,12,61,14	0.9977310105298876	0.0	0.0	True	528
KRAS	ENST00000311936	PCAWG_WGS_COLORECT_ADENOCA	COADREAD	dndscv,cbase,mutpanning,hotmaps	21	21.0	0.4038461538461538	3.2610564550078297e-43	Act	True	True			12,13	0.9988263289509336	0.0	0.0	True	52
KRAS	ENST00000311936	TCGA_WXS_COADREAD	COADREAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	206	200.0	0.373134328358209	2.140066469667433e-46	Act	True	True	PF00071:5:164	12:13	13,12,59,34,61	0.9968726999577274	0.0	0.0	True	536
KRAS	ENST00000311936	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	combination	2	2.0	0.0165289256198347	0.0142904529092231	Act	True	False		13:13		0.9458137568248932	0.0	0.0	True	121
KRAS	ENST00000311936	CBIOP_WXS_DLBC_BROAD_2012	DLBCLNOS	combination	3	3.0	0.0517241379310344	0.0003390866879763	Act	True	False				0.979787583567868	0.0	0.0	True	58
KRAS	ENST00000311936	HARTWIG_WGS_EGC_2023	EGC	dndscv	3	2.0	0.0952380952380952	0.0001503010827883	Act	True	False				0.9924418239861584	0.0	0.0	True	21
KRAS	ENST00000311936	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	dndscv,mutpanning,hotmaps	11	11.0	0.0355987055016181	1.8938368780042597e-11	Act	True	False			13,12	0.9895542122673598	0.0	0.0	True	309
KRAS	ENST00000311936	CBIOP_WXS_ESCA_BROAD	ESCA	dndscv	6	6.0	0.0410958904109589	0.0001921229949454	Act	True	False		12:12		0.991755972453826	0.0	0.0	True	146
KRAS	ENST00000311936	PCAWG_WGS_ESO_ADENOCA	ESCA	dndscv,mutpanning,hotmaps	5	5.0	0.0515463917525773	2.159981720190353e-08	Act	True	False			12,13	0.9913651654711152	0.0	0.0	True	97
KRAS	ENST00000311936	HARTWIG_WGS_ESCC_2023	ESCC	combination	3	3.0	0.0214285714285714	0.0147268346351051	Act	True	False		12:12		0.9591865637045562	0.0	0.0	True	140
KRAS	ENST00000311936	TCGA_WXS_HCC	HCC	dndscv	6	6.0	0.0166666666666666	0.0052180017337801	Act	True	False		12:13		0.9494271503332298	0.0	0.0	True	360
KRAS	ENST00000311936	ICGC_WXS_HCC_LICA_CN_STRELKA_2019	HCC	hotmaps	18	15.0	0.1304347826086956	1.443315992751302e-16	Act	True	False		9:12	10,12,9	0.9341410486187416	0.0	0.0	True	115
KRAS	ENST00000311936	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	oncodriveclustl,dndscv,mutpanning,hotmaps	30	28.0	0.0927152317880794	5.462978281573562e-32	Act	True	True		12:13	61,12,13	0.9862476217530076	0.0	0.0	True	302
KRAS	ENST00000311936	CBIOP_WXS_LUAD_VALLEN_2018	LUAD	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	18	16.0	0.3404255319148936	5.358861386674941e-20	Act	True	True		12:13	13,12	0.99922216158248	0.0	0.0	True	47
KRAS	ENST00000311936	PCAWG_WGS_LUNG_ADENOCA	LUAD	oncodriveclustl,dndscv,mutpanning,hotmaps	7	7.0	0.1891891891891892	6.377637869289692e-19	Act	True	True		12:12	12.0	0.997522478153306	0.0	0.0	True	37
KRAS	ENST00000311936	CPTAC_WXS_LUAD_2020	LUAD	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	35	35.0	0.3181818181818182	1.455739874951192e-48	Act	True	True		12:13	61,13,12	0.9971239371869822	0.0	0.0	True	110
KRAS	ENST00000311936	CBIOP_WXS_LUAD_BROAD	LUAD	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	41	41.0	0.2578616352201258	1.5523198303027917e-39	Act	True	True		12:13	13,61,12	0.9983659545702136	0.0	0.0	True	159
KRAS	ENST00000311936	TCGA_WXS_LUAD	LUAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	166	162.0	0.2892857142857143	3.939513408731686e-51	Act	True	True	PF00071:5:164	12:13	61,12,13	0.9975947336655228	0.9423755476372426	0.0	True	560
KRAS	ENST00000311936	CPTAC_WXS_LUSC_2020	LUSC	mutpanning,hotmaps	5	5.0	0.0462962962962962	6.151630079856943e-06	Act	True	True		12:12	12,89	0.975201415383664	0.0	0.0	True	108
KRAS	ENST00000311936	TCGA_WXS_MEL	MEL	hotmaps	16	13.0	0.0278969957081545	0.0006655348035773	Act	True	False			61,13,62	0.7215800672012812	0.0	0.0	True	466
KRAS	ENST00000311936	TCGA_WXS_MGCT	MGCT	oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	12	12.0	0.0833333333333333	2.689940291709129e-26	Act	True	False	PF00071:5:164	12:12	61,12	0.9993994620208324	0.0	0.0	True	144
KRAS	ENST00000311936	HARTWIG_WGS_MT_2023	MT	combination	2	2.0	0.0833333333333333	0.0052009581338848	Act	True	False				0.9895559284980932	0.0	0.0	True	24
KRAS	ENST00000311936	CBIOP_WXS_NSCLC_MSKCC_2018	NSCLC	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	20	19.0	0.2533333333333333	2.116722410104494e-25	Act	True	False		12:13	12,13,61	0.996913088491523	0.0	0.0	True	75
KRAS	ENST00000311936	HARTWIG_WGS_NSCLC_2023	NSCLC	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	83	82.0	0.1607843137254902	2.6501661675846693e-50	Act	True	False	PF00071:5:164	12:13	61,12,13	0.9911911167006382	0.0	0.0	True	510
KRAS	ENST00000311936	HARTWIG_WGS_OVT_2023	OVT	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	19	19.0	0.1091954022988505	1.8528239992611625e-25	Act	True	False		12:12	61,12	0.9935229725779916	0.0	0.0	True	174
KRAS	ENST00000311936	TCGA_WXS_OVT	OVT	mutpanning,hotmaps	6	6.0	0.0146699266503667	1.7444962277149639e-09	Act	True	False		12:12	61,12	0.9620675657946924	0.0	0.0	True	409
KRAS	ENST00000311936	CPTAC_WXS_PAAD_2021	PAAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	126	126.0	0.9	7.586763962559528e-59	Act	True	True	PF00071:5:164	12:13	13,12,61	0.9998549686216116	0.0	0.0	True	140
KRAS	ENST00000311936	ICGC_WXS_PAAD_PACA_CA_2019	PAAD	oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	46	45.0	0.9375	1.2416609095287507e-48	Act	True	True	PF00071:5:164	12:12	61,12	0.9995881067488772	0.0	0.0	True	48
KRAS	ENST00000311936	ICGC_WGS_PAAD_PACA_CA_2019	PAAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	52	52.0	0.8524590163934426	5.429499475618227e-41	Act	True	True	PF00071:5:164	12:12	12	0.9995944475420074	0.0	0.0	True	61
KRAS	ENST00000311936	ICGC_WGS_PAAD_PACA_AU_2019	PAAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	122	116.0	0.8854961832061069	3.747967371045507e-53	Act	True	True	PF00071:5:164	11:13	61,12,13,11	0.999817089408814	0.0	0.0	True	131
KRAS	ENST00000311936	ICGC_WXS_PAAD_PACA_AU_2019	PAAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	115	115.0	0.8582089552238806	1.7567607245405486e-55	Act	True	True	PF00071:5:164	12:13	12,61,13	0.999936392107528	0.0	0.0	True	134
KRAS	ENST00000311936	PCAWG_WGS_PANC_ADENOCA	PAAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	193	193.0	0.8318965517241379	3.1054025018131243e-57	Act	True	True	PF00071:5:164	12:13	12,61,13	0.9998107157444664	0.0	0.0	True	232
KRAS	ENST00000311936	TCGA_WXS_PAAD	PAAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	121	116.0	0.6590909090909091	1.4643562180486314e-49	Act	True	True	PF00071:5:164	12:13	61,12,13	0.9992933063034292	0.0	0.0	True	176
KRAS	ENST00000311936	HARTWIG_WGS_PANCREAS_2023	PANCREAS	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	123	123.0	0.6507936507936508	1.0219621985361947e-51	Act	True	False	PF00071:5:164	12:12	61,12	0.999694122101407	0.0	0.0	True	189
KRAS	ENST00000311936	PCAWG_WGS_CNS_PILOASTRO	PAST	dndscv,cbase	4	2.0	0.0224719101123595	2.7975687892376283e-08	Act	True	False				0.9992490546198542	0.0	0.0	True	89
KRAS	ENST00000311936	OTHER_WGS_PBCA_DE_PIA	PAST	dndscv	5	3.0	0.0068337129840546	0.0001195868120627	Act	True	False				0.9893646894862226	0.0	0.0	True	439
KRAS	ENST00000311936	CBIOP_WXS_MM_BROAD_TREAT	PCM	oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	28	27.0	0.2755102040816326	4.3846824805078536e-41	Act	True	False	PF00071:5:164	12:24,61:64	12,19,117,146,18,61,13	0.9992582402541632	0.0	0.0	True	98
KRAS	ENST00000311936	CBIOP_WXS_MM_BROAD_UNTREAT	PCM	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	14	14.0	0.1538461538461538	1.6964064121339876e-18	Act	True	False		12:13	13,12,61,59,117	0.999351220349548	0.0	0.0	True	91
KRAS	ENST00000311936	OTHER_WGS_MM_NATLEUK2018	PCM	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	269	233.0	0.2497320471596999	7.760904508584242e-43	Act	True	False	PF00071:5:164	59:64,12:24	59,13,34,64,146,117,12,62,61,19,16,14	0.9975872908660612	0.0	0.0	True	933
KRAS	ENST00000311936	CBIOP_WXS_PRAD_SU2C_2019	PRAD	combination	5	4.0	0.009009009009009	0.0835396734700496	Act	True	False				0.9335688004635904	0.0	0.0	True	444
KRAS	ENST00000311936	TCGA_WXS_PRCC	PRCC	oncodriveclustl,mutpanning	5	5.0	0.0181159420289855	1.7825790679298356e-12	Act	True	False		12:12		0.9632652432515972	0.0	0.0	True	276
KRAS	ENST00000311936	HARTWIG_WGS_READ_2023	READ	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	24	24.0	0.4444444444444444	2.785882761056737e-33	Act	True	True		12:13	61,13,12	0.998756292170815	0.0	0.0	True	54
KRAS	ENST00000311936	CBIOP_WXS_EGC_TMUCIH_2015	STAD	dndscv	6	6.0	0.0769230769230769	1.5094385547054036e-07	Act	True	False				0.9945946328013848	0.0	0.0	True	78
KRAS	ENST00000311936	CBIOP_WGS_STAD_ONCOSG_2018	STAD	dndscv,mutpanning,hotmaps	9	9.0	0.0612244897959183	2.531328709952385e-09	Act	True	False			13,12,59	0.9869291005583632	0.0	0.0	True	147
KRAS	ENST00000311936	ICGC_WXS_STAD_GACA_CN_2019	STAD	combination	2	2.0	0.0238095238095238	0.0056555702036142	Act	True	False				0.9785485971803742	0.0	0.0	True	84
KRAS	ENST00000311936	TCGA_WXS_STAD	STAD	dndscv,cbase,mutpanning,hotmaps	23	23.0	0.0527522935779816	6.303795687264399e-25	Act	True	False		12:13	59,12,61,13	0.9883833681187296	0.0	0.0	True	436
